lat,lon,tas_anomaly,year,scenario
-1.9014084,163.75,0.873,2030,ssp245
-1.9014084,173.75,0.81,2030,ssp245
-1.9014084,183.75,0.801,2030,ssp245
-1.9014084,193.75,0.774,2030,ssp245
-1.9014084,203.75,0.823,2030,ssp245
-1.9014084,213.75,0.773,2030,ssp245
-1.9014084,223.75,0.828,2030,ssp245
-1.9014084,233.75,0.854,2030,ssp245
-1.9014084,243.75,0.719,2030,ssp245
-1.9014084,253.75,0.707,2030,ssp245
-1.9014084,263.75,0.794,2030,ssp245
-1.9014084,273.75,0.753,2030,ssp245
-1.9014084,283.75,1.511,2030,ssp245
-1.9014084,293.75,1.708,2030,ssp245
-1.9014084,303.75,1.396,2030,ssp245
-1.9014084,313.75,1.331,2030,ssp245
-1.9014084,323.75,1.221,2030,ssp245
-1.9014084,333.75,1.305,2030,ssp245
-1.9014084,343.75,1.563,2030,ssp245
-1.9014084,353.75,1.69,2030,ssp245
3.169014,3.75,1.395,2030,ssp245
3.169014,13.75,1.623,2030,ssp245
3.169014,23.75,1.858,2030,ssp245
3.169014,33.75,1.713,2030,ssp245
3.169014,43.75,1.321,2030,ssp245
3.169014,53.75,1.264,2030,ssp245
3.169014,63.75,1.452,2030,ssp245
3.169014,73.75,1.402,2030,ssp245
3.169014,83.75,1.38,2030,ssp245
3.169014,93.75,1.349,2030,ssp245
3.169014,103.75,1.302,2030,ssp245
3.169014,113.75,1.341,2030,ssp245
3.169014,123.75,1.24,2030,ssp245
3.169014,133.75,1.044,2030,ssp245
3.169014,143.75,1.03,2030,ssp245
3.169014,153.75,1.023,2030,ssp245
3.169014,163.75,0.988,2030,ssp245
3.169014,173.75,0.905,2030,ssp245
3.169014,183.75,0.843,2030,ssp245
3.169014,193.75,0.863,2030,ssp245
3.169014,203.75,0.869,2030,ssp245
3.169014,213.75,0.858,2030,ssp245
3.169014,223.75,0.929,2030,ssp245
3.169014,233.75,0.875,2030,ssp245
3.169014,243.75,0.621,2030,ssp245
3.169014,253.75,0.542,2030,ssp245
3.169014,263.75,0.654,2030,ssp245
3.169014,273.75,0.789,2030,ssp245
3.169014,283.75,1.364,2030,ssp245
3.169014,293.75,1.693,2030,ssp245
3.169014,303.75,1.432,2030,ssp245
3.169014,313.75,1.052,2030,ssp245
3.169014,323.75,1.033,2030,ssp245
3.169014,333.75,1.165,2030,ssp245
3.169014,343.75,1.313,2030,ssp245
3.169014,353.75,1.395,2030,ssp245
8.239437,3.75,1.948,2030,ssp245
8.239437,13.75,2.001,2030,ssp245
8.239437,23.75,1.822,2030,ssp245
8.239437,33.75,1.7,2030,ssp245
8.239437,43.75,1.355,2030,ssp245
8.239437,53.75,1.236,2030,ssp245
8.239437,63.75,1.476,2030,ssp245
8.239437,73.75,1.39,2030,ssp245
8.239437,83.75,1.37,2030,ssp245
8.239437,93.75,1.448,2030,ssp245
8.239437,103.75,1.313,2030,ssp245
8.239437,113.75,1.315,2030,ssp245
8.239437,123.75,1.293,2030,ssp245
8.239437,133.75,1.238,2030,ssp245
8.239437,143.75,1.23,2030,ssp245
8.239437,153.75,1.237,2030,ssp245
8.239437,163.75,1.21,2030,ssp245
8.239437,173.75,1.19,2030,ssp245
8.239437,183.75,1.209,2030,ssp245
8.239437,193.75,1.225,2030,ssp245
8.239437,203.75,1.3,2030,ssp245
8.239437,213.75,1.309,2030,ssp245
8.239437,223.75,1.299,2030,ssp245
8.239437,233.75,1.236,2030,ssp245
8.239437,243.75,1.084,2030,ssp245
8.239437,253.75,0.977,2030,ssp245
8.239437,263.75,1.02,2030,ssp245
8.239437,273.75,1.007,2030,ssp245
8.239437,283.75,1.344,2030,ssp245
8.239437,293.75,1.596,2030,ssp245
8.239437,303.75,1.071,2030,ssp245
8.239437,313.75,1.007,2030,ssp245
8.239437,323.75,0.971,2030,ssp245
8.239437,333.75,0.992,2030,ssp245
8.239437,343.75,0.994,2030,ssp245
8.239437,353.75,1.819,2030,ssp245
13.309858,3.75,2.141,2030,ssp245
13.309858,13.75,2.034,2030,ssp245
13.309858,23.75,1.807,2030,ssp245
13.309858,33.75,1.752,2030,ssp245
13.309858,43.75,1.051,2030,ssp245
13.309858,53.75,1.233,2030,ssp245
13.309858,63.75,1.435,2030,ssp245
13.309858,73.75,1.511,2030,ssp245
13.309858,83.75,1.378,2030,ssp245
13.309858,93.75,1.388,2030,ssp245
13.309858,103.75,1.592,2030,ssp245
13.309858,113.75,1.339,2030,ssp245
13.309858,123.75,1.333,2030,ssp245
13.309858,133.75,1.237,2030,ssp245
13.309858,143.75,1.33,2030,ssp245
13.309858,153.75,1.271,2030,ssp245
13.309858,163.75,1.208,2030,ssp245
13.309858,173.75,1.23,2030,ssp245
13.309858,183.75,1.336,2030,ssp245
13.309858,193.75,1.463,2030,ssp245
13.309858,203.75,1.538,2030,ssp245
13.309858,213.75,1.66,2030,ssp245
13.309858,223.75,1.704,2030,ssp245
13.309858,233.75,1.583,2030,ssp245
13.309858,243.75,1.36,2030,ssp245
13.309858,253.75,1.308,2030,ssp245
13.309858,263.75,1.23,2030,ssp245
13.309858,273.75,1.26,2030,ssp245
13.309858,283.75,0.959,2030,ssp245
13.309858,293.75,0.951,2030,ssp245
13.309858,303.75,0.801,2030,ssp245
13.309858,313.75,0.785,2030,ssp245
13.309858,323.75,1.002,2030,ssp245
13.309858,333.75,1.042,2030,ssp245
13.309858,343.75,1.134,2030,ssp245
13.309858,353.75,1.802,2030,ssp245
18.380281,3.75,2.258,2030,ssp245
18.380281,13.75,2.624,2030,ssp245
18.380281,23.75,2.481,2030,ssp245
18.380281,33.75,1.856,2030,ssp245
18.380281,43.75,1.169,2030,ssp245
18.380281,53.75,1.29,2030,ssp245
18.380281,63.75,1.395,2030,ssp245
18.380281,73.75,1.559,2030,ssp245
18.380281,83.75,1.436,2030,ssp245
18.380281,93.75,1.356,2030,ssp245
18.380281,103.75,1.568,2030,ssp245
18.380281,113.75,1.407,2030,ssp245
18.380281,123.75,1.57,2030,ssp245
18.380281,133.75,1.378,2030,ssp245
18.380281,143.75,1.39,2030,ssp245
18.380281,153.75,1.452,2030,ssp245
18.380281,163.75,1.435,2030,ssp245
18.380281,173.75,1.346,2030,ssp245
18.380281,183.75,1.299,2030,ssp245
18.380281,193.75,1.437,2030,ssp245
18.380281,203.75,1.652,2030,ssp245
18.380281,213.75,1.89,2030,ssp245
18.380281,223.75,2.045,2030,ssp245
18.380281,233.75,2.082,2030,ssp245
18.380281,243.75,1.816,2030,ssp245
18.380281,253.75,1.617,2030,ssp245
18.380281,263.75,1.268,2030,ssp245
18.380281,273.75,1.117,2030,ssp245
18.380281,283.75,1.232,2030,ssp245
18.380281,293.75,1.137,2030,ssp245
18.380281,303.75,0.959,2030,ssp245
18.380281,313.75,0.685,2030,ssp245
18.380281,323.75,0.805,2030,ssp245
18.380281,333.75,1.106,2030,ssp245
18.380281,343.75,1.336,2030,ssp245
18.380281,353.75,1.924,2030,ssp245
23.450703,3.75,2.196,2030,ssp245
23.450703,13.75,2.616,2030,ssp245
23.450703,23.75,2.954,2030,ssp245
23.450703,33.75,2.28,2030,ssp245
23.450703,43.75,1.818,2030,ssp245
23.450703,53.75,1.703,2030,ssp245
23.450703,63.75,1.531,2030,ssp245
23.450703,73.75,1.251,2030,ssp245
23.450703,83.75,1.354,2030,ssp245
23.450703,93.75,1.585,2030,ssp245
23.450703,103.75,1.817,2030,ssp245
23.450703,113.75,1.59,2030,ssp245
23.450703,123.75,1.725,2030,ssp245
23.450703,133.75,1.526,2030,ssp245
23.450703,143.75,1.527,2030,ssp245
23.450703,153.75,1.738,2030,ssp245
23.450703,163.75,1.848,2030,ssp245
23.450703,173.75,1.572,2030,ssp245
23.450703,183.75,1.27,2030,ssp245
23.450703,193.75,1.2,2030,ssp245
23.450703,203.75,1.472,2030,ssp245
23.450703,213.75,1.797,2030,ssp245
23.450703,223.75,1.948,2030,ssp245
23.450703,233.75,1.954,2030,ssp245
23.450703,243.75,1.814,2030,ssp245
23.450703,253.75,2.011,2030,ssp245
23.450703,263.75,1.42,2030,ssp245
23.450703,273.75,1.175,2030,ssp245
23.450703,283.75,1.292,2030,ssp245
23.450703,293.75,1.406,2030,ssp245
23.450703,303.75,1.332,2030,ssp245
23.450703,313.75,1.292,2030,ssp245
23.450703,323.75,1.186,2030,ssp245
23.450703,333.75,1.255,2030,ssp245
23.450703,343.75,1.459,2030,ssp245
23.450703,353.75,2.094,2030,ssp245
28.521126,3.75,2.108,2030,ssp245
28.521126,13.75,2.083,2030,ssp245
28.521126,23.75,2.35,2030,ssp245
28.521126,33.75,2.206,2030,ssp245
28.521126,43.75,2.025,2030,ssp245
28.521126,53.75,2.148,2030,ssp245
28.521126,63.75,2.091,2030,ssp245
28.521126,73.75,1.348,2030,ssp245
28.521126,83.75,1.553,2030,ssp245
28.521126,93.75,2.104,2030,ssp245
28.521126,103.75,2.139,2030,ssp245
28.521126,113.75,1.891,2030,ssp245
28.521126,123.75,1.755,2030,ssp245
28.521126,133.75,1.336,2030,ssp245
28.521126,143.75,1.303,2030,ssp245
28.521126,153.75,1.594,2030,ssp245
28.521126,163.75,2.05,2030,ssp245
28.521126,173.75,1.911,2030,ssp245
28.521126,183.75,1.475,2030,ssp245
28.521126,193.75,0.984,2030,ssp245
28.521126,203.75,1.055,2030,ssp245
28.521126,213.75,1.722,2030,ssp245
28.521126,223.75,1.791,2030,ssp245
28.521126,233.75,1.569,2030,ssp245
28.521126,243.75,1.835,2030,ssp245
28.521126,253.75,2.922,2030,ssp245
28.521126,263.75,2.46,2030,ssp245
28.521126,273.75,1.773,2030,ssp245
28.521126,283.75,1.4,2030,ssp245
28.521126,293.75,1.473,2030,ssp245
28.521126,303.75,1.557,2030,ssp245
28.521126,313.75,1.601,2030,ssp245
28.521126,323.75,1.605,2030,ssp245
28.521126,333.75,1.646,2030,ssp245
28.521126,343.75,1.461,2030,ssp245
28.521126,353.75,2.064,2030,ssp245
33.591553,3.75,2.082,2030,ssp245
33.591553,13.75,1.797,2030,ssp245
33.591553,23.75,1.968,2030,ssp245
33.591553,33.75,2.008,2030,ssp245
33.591553,43.75,2.397,2030,ssp245
33.591553,53.75,2.997,2030,ssp245
33.591553,63.75,3.05,2030,ssp245
33.591553,73.75,2.126,2030,ssp245
33.591553,83.75,1.998,2030,ssp245
33.591553,93.75,1.917,2030,ssp245
33.591553,103.75,2.315,2030,ssp245
33.591553,113.75,1.873,2030,ssp245
33.591553,123.75,1.64,2030,ssp245
33.591553,133.75,1.551,2030,ssp245
33.591553,143.75,1.408,2030,ssp245
33.591553,153.75,1.481,2030,ssp245
33.591553,163.75,1.604,2030,ssp245
33.591553,173.75,1.874,2030,ssp245
33.591553,183.75,1.865,2030,ssp245
33.591553,193.75,1.381,2030,ssp245
33.591553,203.75,0.984,2030,ssp245
33.591553,213.75,1.367,2030,ssp245
33.591553,223.75,1.675,2030,ssp245
33.591553,233.75,1.406,2030,ssp245
33.591553,243.75,2.449,2030,ssp245
33.591553,253.75,3.448,2030,ssp245
33.591553,263.75,3.102,2030,ssp245
33.591553,273.75,2.347,2030,ssp245
33.591553,283.75,1.789,2030,ssp245
33.591553,293.75,1.538,2030,ssp245
33.591553,303.75,1.678,2030,ssp245
33.591553,313.75,1.657,2030,ssp245
33.591553,323.75,1.691,2030,ssp245
33.591553,333.75,1.59,2030,ssp245
33.591553,343.75,1.42,2030,ssp245
33.591553,353.75,1.79,2030,ssp245
38.661972,3.75,1.87,2030,ssp245
38.661972,13.75,2.166,2030,ssp245
38.661972,23.75,2.327,2030,ssp245
38.661972,33.75,2.486,2030,ssp245
38.661972,43.75,2.625,2030,ssp245
38.661972,53.75,2.675,2030,ssp245
38.661972,63.75,3.032,2030,ssp245
38.661972,73.75,2.621,2030,ssp245
38.661972,83.75,2.34,2030,ssp245
38.661972,93.75,1.975,2030,ssp245
38.661972,103.75,2.451,2030,ssp245
38.661972,113.75,2.393,2030,ssp245
38.661972,123.75,1.868,2030,ssp245
38.661972,133.75,2.502,2030,ssp245
38.661972,143.75,2.189,2030,ssp245
38.661972,153.75,1.996,2030,ssp245
38.661972,163.75,1.761,2030,ssp245
38.661972,173.75,1.493,2030,ssp245
38.661972,183.75,1.524,2030,ssp245
38.661972,193.75,1.537,2030,ssp245
38.661972,203.75,1.444,2030,ssp245
38.661972,213.75,1.47,2030,ssp245
38.661972,223.75,1.433,2030,ssp245
38.661972,233.75,1.327,2030,ssp245
38.661972,243.75,2.874,2030,ssp245
38.661972,253.75,3.436,2030,ssp245
38.661972,263.75,3.267,2030,ssp245
38.661972,273.75,2.319,2030,ssp245
38.661972,283.75,1.962,2030,ssp245
38.661972,293.75,1.804,2030,ssp245
38.661972,303.75,2.162,2030,ssp245
38.661972,313.75,1.846,2030,ssp245
38.661972,323.75,1.66,2030,ssp245
38.661972,333.75,1.695,2030,ssp245
38.661972,343.75,1.591,2030,ssp245
38.661972,353.75,1.984,2030,ssp245
43.732395,3.75,2.404,2030,ssp245
43.732395,13.75,2.66,2030,ssp245
43.732395,23.75,3.288,2030,ssp245
43.732395,33.75,2.711,2030,ssp245
43.732395,43.75,2.737,2030,ssp245
43.732395,53.75,3.047,2030,ssp245
43.732395,63.75,2.796,2030,ssp245
43.732395,73.75,2.299,2030,ssp245
43.732395,83.75,2.095,2030,ssp245
43.732395,93.75,2.145,2030,ssp245
43.732395,103.75,2.362,2030,ssp245
43.732395,113.75,2.214,2030,ssp245
43.732395,123.75,2.234,2030,ssp245
43.732395,133.75,2.576,2030,ssp245
43.732395,143.75,2.359,2030,ssp245
43.732395,153.75,1.807,2030,ssp245
43.732395,163.75,1.658,2030,ssp245
43.732395,173.75,1.446,2030,ssp245
43.732395,183.75,1.446,2030,ssp245
43.732395,193.75,1.304,2030,ssp245
43.732395,203.75,1.323,2030,ssp245
43.732395,213.75,1.418,2030,ssp245
43.732395,223.75,1.279,2030,ssp245
43.732395,233.75,1.2,2030,ssp245
43.732395,243.75,2.297,2030,ssp245
43.732395,253.75,2.643,2030,ssp245
43.732395,263.75,2.415,2030,ssp245
43.732395,273.75,2.125,2030,ssp245
43.732395,283.75,2.313,2030,ssp245
43.732395,293.75,2.204,2030,ssp245
43.732395,303.75,2.91,2030,ssp245
43.732395,313.75,2.602,2030,ssp245
43.732395,323.75,2.117,2030,ssp245
43.732395,333.75,1.413,2030,ssp245
43.732395,343.75,1.616,2030,ssp245
43.732395,353.75,1.719,2030,ssp245
48.802814,3.75,2.484,2030,ssp245
48.802814,13.75,3.017,2030,ssp245
48.802814,23.75,3.334,2030,ssp245
48.802814,33.75,3.621,2030,ssp245
48.802814,43.75,3.307,2030,ssp245
48.802814,53.75,3.145,2030,ssp245
48.802814,63.75,2.969,2030,ssp245
48.802814,73.75,2.535,2030,ssp245
48.802814,83.75,2.265,2030,ssp245
48.802814,93.75,2.159,2030,ssp245
48.802814,103.75,2.061,2030,ssp245
48.802814,113.75,2.334,2030,ssp245
48.802814,123.75,2.555,2030,ssp245
48.802814,133.75,3.025,2030,ssp245
48.802814,143.75,2.645,2030,ssp245
48.802814,153.75,1.837,2030,ssp245
48.802814,163.75,1.614,2030,ssp245
48.802814,173.75,1.603,2030,ssp245
48.802814,183.75,1.821,2030,ssp245
48.802814,193.75,1.695,2030,ssp245
48.802814,203.75,1.338,2030,ssp245
48.802814,213.75,1.279,2030,ssp245
48.802814,223.75,1.239,2030,ssp245
48.802814,233.75,1.391,2030,ssp245
48.802814,243.75,1.562,2030,ssp245
48.802814,253.75,0.997,2030,ssp245
48.802814,263.75,1.631,2030,ssp245
48.802814,273.75,2.534,2030,ssp245
48.802814,283.75,2.823,2030,ssp245
48.802814,293.75,2.508,2030,ssp245
48.802814,303.75,2.909,2030,ssp245
48.802814,313.75,2.822,2030,ssp245
48.802814,323.75,2.263,2030,ssp245
48.802814,333.75,1.517,2030,ssp245
48.802814,343.75,1.539,2030,ssp245
48.802814,353.75,1.62,2030,ssp245
53.87324,3.75,2.211,2030,ssp245
53.87324,13.75,2.893,2030,ssp245
53.87324,23.75,3.385,2030,ssp245
53.87324,33.75,3.532,2030,ssp245
53.87324,43.75,3.629,2030,ssp245
53.87324,53.75,3.25,2030,ssp245
53.87324,63.75,2.978,2030,ssp245
53.87324,73.75,3.152,2030,ssp245
53.87324,83.75,3.063,2030,ssp245
53.87324,93.75,2.783,2030,ssp245
53.87324,103.75,2.691,2030,ssp245
53.87324,113.75,2.719,2030,ssp245
53.87324,123.75,3.174,2030,ssp245
53.87324,133.75,3.234,2030,ssp245
53.87324,143.75,3.385,2030,ssp245
53.87324,153.75,2.482,2030,ssp245
53.87324,163.75,2.216,2030,ssp245
53.87324,173.75,2.164,2030,ssp245
53.87324,183.75,2.426,2030,ssp245
53.87324,193.75,2.239,2030,ssp245
53.87324,203.75,1.599,2030,ssp245
53.87324,213.75,1.248,2030,ssp245
53.87324,223.75,1.063,2030,ssp245
53.87324,233.75,1.349,2030,ssp245
53.87324,243.75,0.857,2030,ssp245
53.87324,253.75,1.045,2030,ssp245
53.87324,263.75,2.599,2030,ssp245
53.87324,273.75,3.35,2030,ssp245
53.87324,283.75,3.504,2030,ssp245
53.87324,293.75,2.982,2030,ssp245
53.87324,303.75,2.847,2030,ssp245
53.87324,313.75,2.551,2030,ssp245
53.87324,323.75,2.159,2030,ssp245
53.87324,333.75,1.715,2030,ssp245
53.87324,343.75,1.743,2030,ssp245
53.87324,353.75,1.803,2030,ssp245
58.943665,3.75,2.214,2030,ssp245
58.943665,13.75,3.073,2030,ssp245
58.943665,23.75,3.486,2030,ssp245
58.943665,33.75,3.77,2030,ssp245
58.943665,43.75,3.834,2030,ssp245
58.943665,53.75,3.653,2030,ssp245
58.943665,63.75,3.58,2030,ssp245
58.943665,73.75,3.861,2030,ssp245
58.943665,83.75,4.0,2030,ssp245
58.943665,93.75,3.62,2030,ssp245
58.943665,103.75,3.109,2030,ssp245
58.943665,113.75,2.971,2030,ssp245
58.943665,123.75,3.405,2030,ssp245
58.943665,133.75,3.433,2030,ssp245
58.943665,143.75,3.227,2030,ssp245
58.943665,153.75,2.779,2030,ssp245
58.943665,163.75,3.184,2030,ssp245
58.943665,173.75,3.746,2030,ssp245
58.943665,183.75,4.277,2030,ssp245
58.943665,193.75,3.125,2030,ssp245
58.943665,203.75,2.397,2030,ssp245
58.943665,213.75,1.426,2030,ssp245
58.943665,223.75,1.126,2030,ssp245
58.943665,233.75,1.173,2030,ssp245
58.943665,243.75,1.785,2030,ssp245
58.943665,253.75,1.983,2030,ssp245
58.943665,263.75,3.08,2030,ssp245
58.943665,273.75,3.971,2030,ssp245
58.943665,283.75,3.143,2030,ssp245
58.943665,293.75,3.015,2030,ssp245
58.943665,303.75,3.348,2030,ssp245
58.943665,313.75,2.399,2030,ssp245
58.943665,323.75,2.228,2030,ssp245
58.943665,333.75,2.088,2030,ssp245
58.943665,343.75,1.866,2030,ssp245
58.943665,353.75,1.835,2030,ssp245
64.014084,3.75,2.373,2030,ssp245
64.014084,13.75,2.878,2030,ssp245
64.014084,23.75,3.56,2030,ssp245
64.014084,33.75,3.684,2030,ssp245
64.014084,43.75,3.915,2030,ssp245
64.014084,53.75,4.493,2030,ssp245
64.014084,63.75,4.674,2030,ssp245
64.014084,73.75,4.634,2030,ssp245
64.014084,83.75,4.823,2030,ssp245
64.014084,93.75,4.469,2030,ssp245
64.014084,103.75,3.932,2030,ssp245
64.014084,113.75,3.644,2030,ssp245
64.014084,123.75,3.722,2030,ssp245
64.014084,133.75,3.496,2030,ssp245
64.014084,143.75,2.838,2030,ssp245
64.014084,153.75,3.134,2030,ssp245
64.014084,163.75,3.418,2030,ssp245
64.014084,173.75,4.546,2030,ssp245
64.014084,183.75,5.092,2030,ssp245
64.014084,193.75,4.133,2030,ssp245
64.014084,203.75,3.266,2030,ssp245
64.014084,213.75,2.377,2030,ssp245
64.014084,223.75,2.051,2030,ssp245
64.014084,233.75,1.921,2030,ssp245
64.014084,243.75,2.33,2030,ssp245
64.014084,253.75,2.667,2030,ssp245
64.014084,263.75,2.991,2030,ssp245
64.014084,273.75,3.617,2030,ssp245
64.014084,283.75,3.545,2030,ssp245
64.014084,293.75,3.142,2030,ssp245
64.014084,303.75,4.513,2030,ssp245
64.014084,313.75,3.263,2030,ssp245
64.014084,323.75,2.127,2030,ssp245
64.014084,333.75,2.602,2030,ssp245
64.014084,343.75,2.965,2030,ssp245
64.014084,353.75,3.308,2030,ssp245
69.0845,3.75,2.217,2030,ssp245
69.0845,13.75,2.513,2030,ssp245
69.0845,23.75,3.171,2030,ssp245
69.0845,33.75,3.489,2030,ssp245
69.0845,43.75,4.672,2030,ssp245
69.0845,53.75,5.699,2030,ssp245
69.0845,63.75,5.69,2030,ssp245
69.0845,73.75,5.655,2030,ssp245
69.0845,83.75,5.277,2030,ssp245
69.0845,93.75,4.836,2030,ssp245
69.0845,103.75,4.688,2030,ssp245
69.0845,113.75,4.167,2030,ssp245
69.0845,123.75,3.619,2030,ssp245
69.0845,133.75,3.666,2030,ssp245
69.0845,143.75,3.523,2030,ssp245
69.0845,153.75,4.299,2030,ssp245
69.0845,163.75,4.811,2030,ssp245
69.0845,173.75,5.479,2030,ssp245
69.0845,183.75,6.542,2030,ssp245
69.0845,193.75,5.691,2030,ssp245
69.0845,203.75,4.802,2030,ssp245
69.0845,213.75,4.083,2030,ssp245
69.0845,223.75,3.815,2030,ssp245
69.0845,233.75,3.238,2030,ssp245
69.0845,243.75,3.166,2030,ssp245
69.0845,253.75,3.661,2030,ssp245
69.0845,263.75,3.805,2030,ssp245
69.0845,273.75,4.046,2030,ssp245
69.0845,283.75,4.031,2030,ssp245
69.0845,293.75,4.229,2030,ssp245
69.0845,303.75,5.329,2030,ssp245
69.0845,313.75,3.943,2030,ssp245
69.0845,323.75,3.588,2030,ssp245
69.0845,333.75,2.308,2030,ssp245
69.0845,343.75,2.346,2030,ssp245
69.0845,353.75,2.757,2030,ssp245
74.15493,3.75,2.861,2030,ssp245
74.15493,13.75,4.155,2030,ssp245
74.15493,23.75,4.771,2030,ssp245
74.15493,33.75,4.629,2030,ssp245
74.15493,43.75,5.304,2030,ssp245
74.15493,53.75,6.548,2030,ssp245
74.15493,63.75,7.534,2030,ssp245
74.15493,73.75,7.123,2030,ssp245
74.15493,83.75,6.511,2030,ssp245
74.15493,93.75,6.113,2030,ssp245
74.15493,103.75,5.777,2030,ssp245
74.15493,113.75,5.698,2030,ssp245
74.15493,123.75,5.324,2030,ssp245
74.15493,133.75,5.359,2030,ssp245
74.15493,143.75,5.986,2030,ssp245
74.15493,153.75,7.048,2030,ssp245
74.15493,163.75,7.232,2030,ssp245
74.15493,173.75,6.85,2030,ssp245
74.15493,183.75,6.729,2030,ssp245
74.15493,193.75,6.558,2030,ssp245
74.15493,203.75,6.03,2030,ssp245
74.15493,213.75,6.078,2030,ssp245
74.15493,223.75,5.672,2030,ssp245
74.15493,233.75,4.721,2030,ssp245
74.15493,243.75,5.166,2030,ssp245
74.15493,253.75,5.394,2030,ssp245
74.15493,263.75,4.605,2030,ssp245
74.15493,273.75,4.076,2030,ssp245
74.15493,283.75,4.777,2030,ssp245
74.15493,293.75,5.094,2030,ssp245
74.15493,303.75,4.47,2030,ssp245
74.15493,313.75,4.075,2030,ssp245
74.15493,323.75,3.614,2030,ssp245
74.15493,333.75,2.915,2030,ssp245
74.15493,343.75,3.608,2030,ssp245
74.15493,353.75,3.144,2030,ssp245
79.22536,3.75,5.633,2030,ssp245
79.22536,13.75,7.535,2030,ssp245
79.22536,23.75,8.447,2030,ssp245
79.22536,33.75,8.982,2030,ssp245
79.22536,43.75,9.377,2030,ssp245
79.22536,53.75,10.27,2030,ssp245
79.22536,63.75,10.748,2030,ssp245
79.22536,73.75,10.252,2030,ssp245
79.22536,83.75,8.556,2030,ssp245
79.22536,93.75,7.36,2030,ssp245
79.22536,103.75,6.956,2030,ssp245
79.22536,113.75,6.812,2030,ssp245
79.22536,123.75,6.614,2030,ssp245
79.22536,133.75,6.615,2030,ssp245
79.22536,143.75,6.936,2030,ssp245
79.22536,153.75,7.18,2030,ssp245
79.22536,163.75,6.931,2030,ssp245
79.22536,173.75,6.518,2030,ssp245
79.22536,183.75,6.381,2030,ssp245
79.22536,193.75,6.205,2030,ssp245
79.22536,203.75,6.041,2030,ssp245
79.22536,213.75,6.015,2030,ssp245
79.22536,223.75,6.093,2030,ssp245
79.22536,233.75,5.99,2030,ssp245
79.22536,243.75,5.753,2030,ssp245
79.22536,253.75,5.544,2030,ssp245
79.22536,263.75,4.573,2030,ssp245
79.22536,273.75,3.765,2030,ssp245
79.22536,283.75,4.308,2030,ssp245
79.22536,293.75,4.263,2030,ssp245
79.22536,303.75,3.713,2030,ssp245
79.22536,313.75,3.687,2030,ssp245
79.22536,323.75,3.42,2030,ssp245
79.22536,333.75,3.298,2030,ssp245
79.22536,343.75,3.677,2030,ssp245
79.22536,353.75,4.242,2030,ssp245
84.29578,3.75,6.154,2030,ssp245
84.29578,13.75,6.589,2030,ssp245
84.29578,23.75,6.811,2030,ssp245
84.29578,33.75,7.056,2030,ssp245
84.29578,43.75,7.324,2030,ssp245
84.29578,53.75,7.6,2030,ssp245
84.29578,63.75,7.855,2030,ssp245
84.29578,73.75,7.824,2030,ssp245
84.29578,83.75,7.543,2030,ssp245
84.29578,93.75,7.18,2030,ssp245
84.29578,103.75,6.81,2030,ssp245
84.29578,113.75,6.652,2030,ssp245
84.29578,123.75,6.592,2030,ssp245
84.29578,133.75,6.589,2030,ssp245
84.29578,143.75,6.618,2030,ssp245
84.29578,153.75,6.618,2030,ssp245
84.29578,163.75,6.495,2030,ssp245
84.29578,173.75,6.305,2030,ssp245
84.29578,183.75,6.204,2030,ssp245
84.29578,193.75,6.135,2030,ssp245
84.29578,203.75,6.135,2030,ssp245
84.29578,213.75,6.158,2030,ssp245
84.29578,223.75,6.208,2030,ssp245
84.29578,233.75,6.208,2030,ssp245
84.29578,243.75,6.171,2030,ssp245
84.29578,253.75,6.118,2030,ssp245
84.29578,263.75,5.967,2030,ssp245
84.29578,273.75,5.595,2030,ssp245
84.29578,283.75,5.142,2030,ssp245
84.29578,293.75,5.286,2030,ssp245
84.29578,303.75,5.537,2030,ssp245
84.29578,313.75,5.058,2030,ssp245
84.29578,323.75,4.719,2030,ssp245
84.29578,333.75,4.918,2030,ssp245
84.29578,343.75,5.373,2030,ssp245
84.29578,353.75,5.621,2030,ssp245
-88.09859,3.75,1.367,2050,ssp245
-88.09859,13.75,1.387,2050,ssp245
-88.09859,23.75,1.413,2050,ssp245
-88.09859,33.75,1.458,2050,ssp245
-88.09859,43.75,1.504,2050,ssp245
-88.09859,53.75,1.533,2050,ssp245
-88.09859,63.75,1.556,2050,ssp245
-88.09859,73.75,1.574,2050,ssp245
-88.09859,83.75,1.558,2050,ssp245
-88.09859,93.75,1.504,2050,ssp245
-88.09859,103.75,1.445,2050,ssp245
-88.09859,113.75,1.323,2050,ssp245
-88.09859,123.75,1.247,2050,ssp245
-88.09859,133.75,1.226,2050,ssp245
-88.09859,143.75,1.163,2050,ssp245
-88.09859,153.75,1.121,2050,ssp245
-88.09859,163.75,1.142,2050,ssp245
-88.09859,173.75,1.168,2050,ssp245
-88.09859,183.75,1.203,2050,ssp245
-88.09859,193.75,1.183,2050,ssp245
-88.09859,203.75,1.213,2050,ssp245
-88.09859,213.75,1.221,2050,ssp245
-88.09859,223.75,1.197,2050,ssp245
-88.09859,233.75,1.243,2050,ssp245
-88.09859,243.75,1.246,2050,ssp245
-88.09859,253.75,1.272,2050,ssp245
-88.09859,263.75,1.277,2050,ssp245
-88.09859,273.75,1.334,2050,ssp245
-88.09859,283.75,1.345,2050,ssp245
-88.09859,293.75,1.364,2050,ssp245
